date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:42	87314/87314	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:42%20GMT	https://ummulqurodepok.sch.id/blog/tampilan-spektakuler-persembahan-siswa-hebat-untuk-guru/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/tampilan-spektakuler-persembahan-siswa-hebat-untuk-guru/index.html	(from https://ummulqurodepok.sch.id/berita/)
14:53:43	93374/93374	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:42%20GMT	https://ummulqurodepok.sch.id/blog/sako-sit-uqd-kirim-13-peserta-untuk-mengikuti-print-v-di-malaysia/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/sako-sit-uqd-kirim-13-peserta-untuk-mengikuti-print-v-di-malaysia/index.html	(from https://ummulqurodepok.sch.id/berita/)
14:53:43	102080/102080	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2007:53:43%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/pages/3846	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/pages/3846.json	(from https://ummulqurodepok.sch.id/artikel/)
14:53:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2007:53:44%20GMT	https://ummulqurodepok.sch.id/?p=3846	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index3273.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:45	127901/127901	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:45%20GMT	https://ummulqurodepok.sch.id/berita/2/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/berita/2/index.html	(from https://ummulqurodepok.sch.id/berita/)
14:53:45	2119/2119	---MCZ	200	added ('OK')	application/json	etag:W/%2211812-1752738824;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fartikel%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embeda9f1.json	(from https://ummulqurodepok.sch.id/artikel/)
14:53:46	2269/2269	---MCZ	200	added ('OK')	text/xml	etag:W/%2211813-1752738825;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fartikel%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embedf7ea	(from https://ummulqurodepok.sch.id/artikel/)
14:53:47	15565/15565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Mar%202025%2004:27:07%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2025/03/Thumbnail-Artikel-300x300.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2025/03/Thumbnail-Artikel-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:47	15920/15920	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2005:34:31%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/09/Gedung-SDIT-300x200.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/09/Gedung-SDIT-300x200.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:47	84001/84001	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:47%20GMT	https://ummulqurodepok.sch.id/blog/e-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/e-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:47	11544/11544	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Oct%202024%2005:24:21%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/10/C0072T01-300x169.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/10/C0072T01-300x169.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:47	15871/15871	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2006:24:15%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/09/c0a1cfab92b2d161114b9284ff4e2f5a-300x300.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/09/c0a1cfab92b2d161114b9284ff4e2f5a-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:47	37264/37264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2007:43:49%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/09/ada2483a-45fd-4e91-ace0-1d6269867386-300x300.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/09/ada2483a-45fd-4e91-ace0-1d6269867386-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:49	90165/90165	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:49%20GMT	https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:49	26640/26640	---M--	200	added ('OK')	image/webp	date:Thu,%2029%20Aug%202024%2004:27:26%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/proklamasi-tulis-e1471388784548-300x212.webp	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/proklamasi-tulis-e1471388784548-300x212.webp	(from https://ummulqurodepok.sch.id/artikel/)
14:53:50	84372/84372	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:49%20GMT	https://ummulqurodepok.sch.id/blog/menciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/menciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:50	91829/91829	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:49%20GMT	https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:50	19520/19520	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202024%2005:12:18%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-14-at-11.13.11-300x169.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-14-at-11.13.11-300x169.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:51	89985/89985	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:50%20GMT	https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:51	93917/93917	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:50%20GMT	https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:51	87497/87497	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:50%20GMT	https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:52	93966/93966	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:50%20GMT	https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:52	12323/12323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Aug%202024%2008:33:49%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/5e803038-cf3c-41b7-ba04-27e0f1084d9b-300x300.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/5e803038-cf3c-41b7-ba04-27e0f1084d9b-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:52	87823/87823	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:51%20GMT	https://ummulqurodepok.sch.id/blog/mencegah-tindakan-perundungan-bullying-peran-orang-tua-dan-guru/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/mencegah-tindakan-perundungan-bullying-peran-orang-tua-dan-guru/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:52	23625/23625	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Aug%202024%2008:14:15%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/b263ad20-0c66-4f7b-97b2-bf59cb6afa86-300x300.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/b263ad20-0c66-4f7b-97b2-bf59cb6afa86-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:52	89413/89413	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:52%20GMT	https://ummulqurodepok.sch.id/blog/standar-kompetensi-lulusan-profil-siswa-hebat/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/standar-kompetensi-lulusan-profil-siswa-hebat/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:52	19709/19709	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2008:51:12%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-02-at-15.49.33-300x225.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-02-at-15.49.33-300x225.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:53	86758/86758	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:52%20GMT	https://ummulqurodepok.sch.id/blog/masa-pengenalan-lingkungan-sekolah-memudahkan-siswa-beradaptasi/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/masa-pengenalan-lingkungan-sekolah-memudahkan-siswa-beradaptasi/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:53	14740/14740	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jul%202024%2006:58:55%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/07/IMG_3597-300x168.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/07/IMG_3597-300x168.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:54	86399/86399	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:53%20GMT	https://ummulqurodepok.sch.id/blog/luruskan-niat-sebelum-memasukkan-anak-ke-sekolah/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/luruskan-niat-sebelum-memasukkan-anak-ke-sekolah/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:54	6099/6099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202024%2001:05:07%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/05/1.-tips-menghilangkan-stress-1-300x200.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/05/1.-tips-menghilangkan-stress-1-300x200.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:54	86095/86095	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:54%20GMT	https://ummulqurodepok.sch.id/blog/membangun-karakter-resileience-pada-remaja/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/membangun-karakter-resileience-pada-remaja/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:54	8068/8068	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202024%2000:43:40%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/05/ilustrasi-bulan-syawal-300x168.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/05/ilustrasi-bulan-syawal-300x168.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:55	86437/86437	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:54%20GMT	https://ummulqurodepok.sch.id/blog/kiat-orang-tua-mengenalkan-keutamaan-puasa-di-bulan-syawal/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/kiat-orang-tua-mengenalkan-keutamaan-puasa-di-bulan-syawal/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:55	19503/19503	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202024%2005:48:49%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/03/f19d5a78-8eee-452d-9be4-f3548ae725d0-300x300.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/03/f19d5a78-8eee-452d-9be4-f3548ae725d0-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:55	87032/87032	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:55%20GMT	https://ummulqurodepok.sch.id/blog/tips-belajar-efektif-menjelang-ujian/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/tips-belajar-efektif-menjelang-ujian/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:55	22271/22271	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Feb%202024%2006:41:55%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/02/5eba4e02-3134-401e-9f21-6ffe30401889-300x300.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/02/5eba4e02-3134-401e-9f21-6ffe30401889-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:56	89685/89685	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:55%20GMT	https://ummulqurodepok.sch.id/blog/membentuk-generasi-qurani-yang-hebat-dan-menginspirasi/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/membentuk-generasi-qurani-yang-hebat-dan-menginspirasi/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:56	16337/16337	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202024%2007:52:08%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/02/561d4282-54a0-4f67-89c3-22994dd5985b-300x300.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/02/561d4282-54a0-4f67-89c3-22994dd5985b-300x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:57	85708/85708	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:56%20GMT	https://ummulqurodepok.sch.id/blog/ajak-anak-berlatih-puasa-di-bulan-syaban/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/ajak-anak-berlatih-puasa-di-bulan-syaban/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:57	18172/18172	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:04%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2022/02/foto-unit-smp-1-267x300.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2022/02/foto-unit-smp-1-267x300.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:53:57	88877/88877	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:57%20GMT	https://ummulqurodepok.sch.id/blog/smpit-terbaik-di-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/smpit-terbaik-di-depok/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:53:58	11346/11346	---M--	200	added ('OK')	image/webp	date:Sat,%2020%20Jan%202024%2009:39:08%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2023/08/Pak-Wibi-300x194.webp	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2023/08/Pak-Wibi-300x194.webp	(from https://ummulqurodepok.sch.id/artikel/)
14:53:58	85418/85418	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:53:58%20GMT	https://ummulqurodepok.sch.id/blog/menjadi-pribadi-yang-berintegritas-kuat/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/menjadi-pribadi-yang-berintegritas-kuat/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:54:03	18720/18720	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:07%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-03-at-19.05.11-300x226.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-03-at-19.05.11-300x226.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:54:04	87012/87012	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:54:03%20GMT	https://ummulqurodepok.sch.id/blog/pendidikan-yang-mengakomodasi-aspek-duniawi-dan-ukhrowi-di-sit-ummul-quro-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/pendidikan-yang-mengakomodasi-aspek-duniawi-dan-ukhrowi-di-sit-ummul-quro-depok/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:54:13	88751/88751	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:54:13%20GMT	https://ummulqurodepok.sch.id/blog/berbagi-pengalaman-mendapatkan-beasiswa-dari-kementrian-pendidikan-korea-selatan/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/berbagi-pengalaman-mendapatkan-beasiswa-dari-kementrian-pendidikan-korea-selatan/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:54:13	103241/103241	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2009:39:07%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2023/01/2-2-300x161.png	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2023/01/2-2-300x161.png	(from https://ummulqurodepok.sch.id/artikel/)
14:54:15	91350/91350	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:54:14%20GMT	https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-siap-mencetak-siswa-hebat/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-siap-mencetak-siswa-hebat/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:54:15	135573/135573	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2009:39:06%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2022/10/siswa-hebat-300x300.png	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2022/10/siswa-hebat-300x300.png	(from https://ummulqurodepok.sch.id/artikel/)
14:54:15	10864/10864	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:04%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2022/03/DSC_0575-300x200.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2022/03/DSC_0575-300x200.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:54:15	14599/14599	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:03%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/08/121c186435246431aad8061848f8cefd-300x200.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/08/121c186435246431aad8061848f8cefd-300x200.jpg	(from https://ummulqurodepok.sch.id/artikel/)
14:54:16	7878/7878	---MCZ	200	added ('OK')	text/css	date:Fri,%2031%20Jan%202025%2003:00:25%20GMT	https://ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_single_9dcd420a2e88947b3e1b5000b0df7444.css?ver=1738292419	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_single_9dcd420a2e88947b3e1b5000b0df74443f30.css	(from https://ummulqurodepok.sch.id/kalender-pendidikan/)
14:54:16	85935/85935	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:54:15%20GMT	https://ummulqurodepok.sch.id/blog/kiat-efektif-menyelenggarakan-hybrid-learning/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/kiat-efektif-menyelenggarakan-hybrid-learning/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:54:16	708/708	---MCZ	200	added ('OK')	text/css	date:Fri,%2031%20Jan%202025%2003:00:25%20GMT	https://ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_single_1ed8bf6910c59f1acfab2dc9f87fca56.css?ver=1738292419	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_single_1ed8bf6910c59f1acfab2dc9f87fca563f30.css	(from https://ummulqurodepok.sch.id/kalender-pendidikan/)
14:54:17	91420/91420	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2007:54:15%20GMT	https://ummulqurodepok.sch.id/blog/gong-si-bolong-ikon-kota-depok-yang-kini-terlupakan/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/gong-si-bolong-ikon-kota-depok-yang-kini-terlupakan/index.html	(from https://ummulqurodepok.sch.id/artikel/)
14:54:18	56503/56503	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2007:54:18%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/pages/6341	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/pages/6341.json	(from https://ummulqurodepok.sch.id/kalender-pendidikan/)
14:54:20	2162/2162	---MCZ	200	added ('OK')	application/json	etag:W/%2211814-1752738859;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fkalender-pendidikan%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embede815.json	(from https://ummulqurodepok.sch.id/kalender-pendidikan/)
14:54:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2007:54:20%20GMT	https://ummulqurodepok.sch.id/?p=6341	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index08f8.html	(from https://ummulqurodepok.sch.id/kalender-pendidikan/)
14:54:21	2312/2312	---MCZ	200	added ('OK')	text/xml	etag:W/%2211815-1752738860;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fkalender-pendidikan%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed6314	(from https://ummulqurodepok.sch.id/kalender-pendidikan/)
14:54:22	674972/674972	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2002:08:00%20GMT	https://ummulqurodepok.sch.id/wp-content/cache/autoptimize/js/autoptimize_d000636e4432cfcb2aece8f6c4bd26bb.js	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/cache/autoptimize/js/autoptimize_d000636e4432cfcb2aece8f6c4bd26bb.js	(from https://ummulqurodepok.sch.id/kalender-pendidikan/)
14:54:22	414049/414049	---MCZ	200	added ('OK')	text/css	date:Fri,%2031%20Jan%202025%2005:37:05%20GMT	https://ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_711d92c06e4bf9d2c07633b3d57894c2.css	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_711d92c06e4bf9d2c07633b3d57894c2.css	(from https://ummulqurodepok.sch.id/kontak/)
14:54:22	2352/2352	---MCZ	200	added ('OK')	text/css	date:Fri,%2031%20Jan%202025%2005:37:05%20GMT	https://ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_single_8e5b79e77d4011af02df74b6aff1f633.css?ver=1738301824	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/cache/autoptimize/css/autoptimize_single_8e5b79e77d4011af02df74b6aff1f6333dd8.css	(from https://ummulqurodepok.sch.id/kontak/)
14:54:24	61658/61658	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2007:54:24%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/pages/1188	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/pages/1188.json	(from https://ummulqurodepok.sch.id/kontak/)
14:54:25	2097/2097	---MCZ	200	added ('OK')	application/json	etag:W/%2211816-1752738864;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fkontak%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed683a.json	(from https://ummulqurodepok.sch.id/kontak/)
14:54:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2007:54:25%20GMT	https://ummulqurodepok.sch.id/?p=1188	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/indexe17d.html	(from https://ummulqurodepok.sch.id/kontak/)
14:54:27	2247/2247	---MCZ	200	added ('OK')	text/xml	etag:W/%2211817-1752738865;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fkontak%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed3688	(from https://ummulqurodepok.sch.id/kontak/)
